" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"030369","Fish; frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, not fillets, meat of 0304, and edible offal of 0303.9","030379","Frozen fish, nes"
"030381","Fish; frozen, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","030375","Frozen dogfish and sharks"
"030382","Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","030379","Frozen fish, nes"
"030383","Fish; frozen, toothfish (Dissostichus spp.), excluding fillets, livers, roes, and edible fish offal of subheadings 0303.91 to 0303.99","030379","Frozen fish, nes"
"030384","Fish; frozen, seabass (Dicentrarchus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","030377","Frozen sea-bass"
"030389","Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","030379","Frozen fish, nes"
"030391","Fish; frozen, livers, roes and milt","030380","Frozen fish livers and roes"
"030392","Fish; frozen, shark fins","030375","Frozen dogfish and sharks"
"030399","Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal","030379","Frozen fish, nes"
"030431","Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)","030410","Fresh or chilled fish fillets"
"030432","Fish fillets; fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","030410","Fresh or chilled fish fillets"
"030433","Fish fillets; fresh or chilled, Nile perch (Lates niloticus)","030410","Fresh or chilled fish fillets"
"030439","Fish fillets; fresh or chilled, carp (as specified by the WCO), eels (Anguilla spp.), and snakeheads (Channa spp.)","030410","Fresh or chilled fish fillets"
"030441","Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)","030410","Fresh or chilled fish fillets"
"030442","Fish fillets; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","030410","Fresh or chilled fish fillets"
"030443","Fish fillets; fresh or chilled, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","030410","Fresh or chilled fish fillets"
"030444","Fish fillets; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","030410","Fresh or chilled fish fillets"
"030445","Fish fillets; fresh or chilled, swordfish (Xiphias gladius)","030410","Fresh or chilled fish fillets"
"030446","Fish fillets; fresh or chilled, toothfish (Dissostichus spp.)","030410","Fresh or chilled fish fillets"
"030447","Fish fillets; fresh or chilled, dogfish and other sharks","030410","Fresh or chilled fish fillets"
"030448","Fish fillets; fresh or chilled, rays and skates (Rajidae)","030410","Fresh or chilled fish fillets"
"030449","Fish fillets; fresh or chilled, other than fish of heading 0304.4","030410","Fresh or chilled fish fillets"
"030451","Fish meat, excluding fillets, whether or not minced; fresh or chilled, tilapias, catfish, carp, eels, Nile perch, and snakeheads","030410","Fresh or chilled fish fillets"
"030452","Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae","030410","Fresh or chilled fish fillets"
"030453","Fish meat, excluding fillets, whether or not minced; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","030410","Fresh or chilled fish fillets"
"030454","Fish meat, excluding fillets, whether or not minced; fresh or chilled, swordfish (Xiphias gladius)","030410","Fresh or chilled fish fillets"
"030455","Fish meat, excluding fillets, whether or not minced; fresh or chilled, toothfish (Dissostichus spp.)","030410","Fresh or chilled fish fillets"
"030456","Fish meat; excluding fillets, whether or not minced; fresh or chilled, dogfish and other sharks","030410","Fresh or chilled fish fillets"
"030457","Fish meat; excluding fillets, whether or not minced; fresh or chilled, rays and skates (Rajidae)","030410","Fresh or chilled fish fillets"
"030459","Fish meat; excluding fillets, whether or not minced; fresh or chilled, of fish n.e.c. in item no. 0304.5","030410","Fresh or chilled fish fillets"
"030461","Fish fillets; frozen, tilapias (Oreochromis spp.)","030420","Frozen fish fillets"
"030462","Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","030420","Frozen fish fillets"
"030463","Fish fillets; frozen, Nile Perch (Lates niloticus)","030420","Frozen fish fillets"
"030469","Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)","030420","Frozen fish fillets"
"030471","Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","030420","Frozen fish fillets"
"030472","Fish fillets; frozen, haddock (Melanogrammus aeglefinus)","030420","Frozen fish fillets"
"030473","Fish fillets; frozen, coalfish (Pollachius virens)","030420","Frozen fish fillets"
"030474","Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.)","030420","Frozen fish fillets"
"030475","Fish fillets; frozen, Alaska pollack (Theragra chalcogramma)","030420","Frozen fish fillets"
"030479","Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollack","030420","Frozen fish fillets"
"030481","Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)","030420","Frozen fish fillets"
"030482","Fish fillets; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","030420","Frozen fish fillets"
"030483","Fish fillets; frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","030420","Frozen fish fillets"
"030484","Fish fillets; frozen, swordfish (Xiphias gladius)","030420","Frozen fish fillets"
"030485","Fish fillets; frozen, toothfish (Dissostichus spp.)","030420","Frozen fish fillets"
"030486","Fish fillets; frozen, herrings (Clupea harengus, Clupea pallasii)","030420","Frozen fish fillets"
"030487","Fish fillets; frozen, tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)","030420","Frozen fish fillets"
"030488","Fish fillets; frozen, dogfish, other sharks, rays and skates (Rajidae)","030420","Frozen fish fillets"
"030489","Fish fillets; frozen, of fish n.e.c. in heading 0304.8","030420","Frozen fish fillets"
"030491","Fish meat, excluding fillets, whether or not minced; frozen, swordfish (Xiphias gladius)","030490","Frozen fish meat (excl. fillets)"
"030492","Fish meat, excluding fillets, whether or not minced; frozen, toothfish (Dissostichus spp.)","030490","Frozen fish meat (excl. fillets)"
"030493","Fish meat, excluding fillets, whether or not minced; frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads","030490","Frozen fish meat (excl. fillets)"
"030494","Fish meat, excluding fillets, whether or not minced; frozen, Alaska Pollack (Theragra chalcogramma)","030490","Frozen fish meat (excl. fillets)"
"030495","Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)","030490","Frozen fish meat (excl. fillets)"
"030496","Fish meat, excluding fillets, whether or not minced; frozen, dogfish and other sharks","030490","Frozen fish meat (excl. fillets)"
"030497","Fish meat, excluding fillets, whether or not minced; frozen, rays and skates (Rajidae)","030490","Frozen fish meat (excl. fillets)"
"030499","Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9","030490","Frozen fish meat (excl. fillets)"
"030510","Fish; flours, meals and pellets, fit for human consumption","030510","Flours, meals and pellets of fish, fit for huma"
"030520","Fish; livers, roes and milt of fish, dried, smoked, salted or in brine","030520","Livers and roes, dried, smoked, salted or in br"
"030531","Fish fillets; dried, salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads","030530","Fish fillets, dried, salted or in brine, but no"
"030532","Fish fillets; dried, salted or in brine, but not smoked, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","030530","Fish fillets, dried, salted or in brine, but no"
"030539","Fish fillets; dried, salted or in brine, but not smoked, n.e.c. in item no. 0305.3","030530","Fish fillets, dried, salted or in brine, but no"
"030541","Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal","030541","Smoked Pacific, Atlantic and Danube salmon (inc"
"030542","Fish; smoked, whether or not cooked before or during smoking, herrings (Clupea harengus, Clupea pallasii), includes fillets, but excludes edible fish offal","030542","Smoked herrings (incl. fillets)"
"030543","Fish; smoked, whether or not cooked before or during smoking, trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), includes fillets, but excludes edible fish offal","030549","Smoked fish (excl. salmon and herrings)"
"030544","Fish; smoked, whether or not cooked before or during smoking, tilapias, catfish, carp, eels, Nile perch, and snakeheads, includes fillets, but excludes edible fish offal","030549","Smoked fish (excl. salmon and herrings)"
"030549","Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal","030549","Smoked fish (excl. salmon and herrings)"
"030551","Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","030551","Dried cod, not smoked"
"030552","Fish; dried, whether or not salted but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads","030559","Dried fish, not smoked (excl. cod)"
"030553","Fish; dried, whether or not salted but not smoked, fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod","030559","Dried fish, not smoked (excl. cod)"
"030554","Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish","030559","Dried fish, not smoked (excl. cod)"
"030559","Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5","030559","Dried fish, not smoked (excl. cod)"
"030561","Fish; salted or in brine, not dried or smoked, other than edible fish offal, herrings (Clupea harengas, Clupea pallasii)","030561","Herrings salted or in brine but not dried or sm"
"030562","Fish; salted or in brine, not dried or smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","030562","Cod salted or in brine but not dried or smoked"
"030563","Fish; salted or in brine, not dried or smoked, other than edible fish offal, anchovies (Engrails spp.)","030563","Anchovies salted or in brine but not dried or s"
"030564","Fish; salted or in brine, not dried or smoked, other than edible fish offal, tilapias, catfish, carp, eels, Nile perch, and snakeheads","030569","Other fish salted or in brine but not dried or"
"030569","Fish; salted or in brine, not dried or smoked, other than edible fish offal, n.e.c. in item no. 0305.6","030569","Other fish salted or in brine but not dried or"
"030571","Fish; edible offal, shark fins","030559","Dried fish, not smoked (excl. cod)"
"030572","Fish; edible offal, fish heads, tails and maws","030551","Dried cod, not smoked"
"030579","Fish; edible offal, other than shark fins, fish heads, tails and maws","030551","Dried cod, not smoked"
"030611","Crustaceans; frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","030611","Frozen rock lobster and other sea crawfish"
